Client ID,Name,Age,Marital,Housing,Experience,Status,Salary,Bonus
50118,Belinda Spencer,37,Divorced,Rent,2020-06-28,Full Time,40000,3000
50119,Ian Ortiz,21,Married,Other,2022-02-26,Part Time,85000,6000
50120,Megan Wood,63,Married,Own,2020-01-30,Full Time,54000,7000
50121,Caleb Everett,29,Single,Other,2018-10-31,Full Time,57000,8000
50122,Donna Mosley,63,Single,Own,2022-06-30,Part Time,19000,2000
50123,Drew Blake,60,Divorced,Rent,2019-05-31,Full Time,15000,1000
50124,Brenda Henry PhD,38,Divorced,Rent,2018-09-22,Full Time,45000,7000
50125,William Green,47,Divorced,Own,2016-07-28,Contractual,77000,2000
50126,Mary Hurst,33,Single,Other,2019-02-23,Full Time,45000,8000
50127,Mrs. Joyce Jackson,54,Single,Own,2022-01-24,Full Time,69000,1000
50128,Stephanie Woods,28,Divorced,Other,2020-12-21,Full Time,79000,10000
50129,Nicole Pena,37,Single,Rent,2017-09-15,Part Time,81000,2000
50130,Jasmine Moore,18,Married,Own,2014-07-19,Contractual,33000,7000
50131,Rebecca Brown,59,Single,Other,2019-09-17,Part Time,52000,6000
50132,Megan Thomas,37,Single,Other,2022-04-12,Contractual,59000,10000
50133,Stephen Miller,38,Single,Other,2018-06-11,Full Time,92000,8000
50134,Allison Martin,46,Married,Other,2019-07-09,Part Time,74000,4000
50135,Matthew Chase,32,Divorced,Own,2022-02-12,Contractual,18000,6000
50136,Jacob Fritz,48,Married,Own,2019-03-25,Contractual,22000,10000
50137,Sheila Leonard,33,Single,Own,2015-03-02,Part Time,14000,1000
50138,Kevin Daniels,32,Single,Own,2013-07-11,Full Time,23000,4000
50139,Jeffrey Shaffer,55,Divorced,Own,2013-04-15,Full Time,23000,2000
50140,John Cooper,35,Single,Rent,2021-03-08,Part Time,14000,10000
50141,Stephanie Wilson,23,Single,Rent,2018-11-24,Full Time,12000,10000
50142,Tina Moreno,53,Single,Own,2018-01-17,Part Time,53000,4000
50143,Diane Reynolds,35,Single,Rent,2013-11-11,Full Time,54000,8000
50144,Luis Robinson,37,Married,Own,2021-09-29,Full Time,30000,7000
50145,Kathryn Daniels,64,Single,Own,2019-03-10,Full Time,96000,9000
50146,Taylor Hernandez,44,Married,Other,2017-07-02,Full Time,50000,3000
50147,Bryan Barnett,21,Single,Own,2017-12-04,Full Time,18000,8000
50148,Carmen Santos,25,Single,Own,2019-10-10,Contractual,33000,3000
50149,Krista Johnson,43,Single,Rent,2018-11-24,Full Time,26000,1000
50150,Gary Russell,59,Married,Rent,2016-07-09,Part Time,66000,9000
50151,Mark Fox,32,Divorced,Rent,2015-07-16,Full Time,82000,4000
50152,Paula Powell,51,Married,Other,2015-12-19,Full Time,100000,4000
50153,Robert Jones,49,Married,Own,2014-11-09,Part Time,25000,4000
50154,Miss Kristen Hahn,25,Divorced,Own,2018-06-14,Full Time,26000,4000
50155,Laura Wilcox,63,Single,Rent,2014-11-09,Full Time,26000,9000
50156,Jeffrey Olson,59,Single,Other,2018-02-13,Contractual,69000,2000
50157,Karen Ward,23,Married,Own,2019-12-28,Part Time,39000,5000
50158,Mr. Jonathan Martinez,26,Married,Own,2017-09-23,Full Time,61000,2000
50159,Jason Russell,34,Single,Rent,2015-08-17,Contractual,55000,3000
50160,Tammy Chambers,63,Married,Rent,2021-11-13,Part Time,90000,5000
50161,Logan Ramos,48,Divorced,Other,2022-01-26,Part Time,70000,10000
50162,Connie Hoffman,49,Married,Rent,2015-09-15,Contractual,62000,1000
50163,Amy Warner,49,Single,Other,2018-10-23,Part Time,59000,1000
50164,Rebecca Dunn,51,Married,Other,2015-10-12,Full Time,96000,10000
50165,Grace Thompson,35,Divorced,Other,2022-05-03,Full Time,15000,9000
50166,Steve Brown,60,Married,Other,2016-04-04,Full Time,67000,8000
50167,Alec Phillips,26,Married,Rent,2021-08-20,Part Time,48000,5000
50168,Kayla Alvarez,25,Single,Rent,2019-05-21,Contractual,27000,8000
50169,Robert Morales,56,Single,Other,2014-06-27,Part Time,41000,10000
50170,Paul Marks,40,Married,Rent,2018-04-14,Contractual,80000,2000
50171,Kevin Taylor,58,Married,Rent,2013-09-26,Full Time,46000,7000
50172,Stephanie Howell,44,Single,Rent,2022-06-26,Full Time,50000,8000
50173,Anne Singh,38,Married,Own,2019-04-25,Part Time,81000,7000
50174,Annette Frederick,52,Married,Own,2018-03-30,Full Time,23000,5000
50175,Jennifer Davis,26,Divorced,Own,2022-07-31,Full Time,21000,7000
50176,Bradley Miller,24,Married,Own,2019-06-04,Part Time,99000,7000
50177,Jason Thomas,41,Married,Own,2013-07-27,Contractual,86000,4000
50178,Amanda Roberts,36,Divorced,Own,2016-12-31,Full Time,20000,7000
50179,Darin Le,44,Divorced,Own,2019-07-03,Full Time,86000,10000
50180,Nancy Hughes,36,Divorced,Own,2019-09-24,Part Time,17000,3000
50181,Melanie Lopez,45,Divorced,Other,2016-08-23,Part Time,31000,2000
50182,Edward Garcia,31,Divorced,Rent,2016-06-13,Full Time,21000,2000
50183,Darrell Allen,24,Divorced,Own,2020-08-17,Contractual,15000,3000
50184,Mary Dyer,57,Single,Rent,2021-08-22,Full Time,38000,4000
50185,Danielle Taylor,46,Married,Rent,2017-03-03,Part Time,22000,7000
50186,Lindsay Taylor,38,Divorced,Other,2021-06-02,Contractual,15000,8000
50187,Christopher Marshall,45,Married,Rent,2016-10-14,Part Time,67000,4000
50188,Jared Thompson,32,Single,Other,2020-07-27,Full Time,61000,3000
50189,Adam Morales,62,Divorced,Own,2017-09-09,Full Time,32000,3000
50190,Brittney Wilson,58,Married,Other,2013-08-28,Full Time,32000,9000
50191,Sandra Bailey,44,Married,Rent,2019-10-05,Part Time,16000,1000
50192,Anna Martin,28,Married,Own,2013-08-12,Contractual,99000,5000
50193,Jeffrey Snyder,18,Divorced,Rent,2016-05-02,Full Time,17000,6000
50194,Tamara Chambers,52,Divorced,Other,2018-12-02,Full Time,76000,1000
50195,Austin Wang,23,Married,Own,2016-07-11,Full Time,36000,7000
50196,Nathan Gallagher,26,Married,Own,2016-12-05,Full Time,95000,4000
50197,Rebecca Brown,51,Divorced,Rent,2021-10-22,Contractual,45000,2000
50198,Kristin Stewart,48,Married,Rent,2018-11-14,Full Time,29000,6000
50199,Susan Thomas,64,Divorced,Own,2019-03-31,Full Time,98000,6000
50200,Joe Fowler,40,Divorced,Other,2016-10-21,Part Time,18000,10000
50201,Frank Dillon,53,Single,Other,2021-03-14,Contractual,62000,9000
50202,Sarah Morgan,41,Single,Rent,2020-04-24,Part Time,21000,5000
50203,Glen Jenkins,40,Married,Rent,2020-01-02,Full Time,19000,1000
50204,Jordan Gonzalez,60,Married,Rent,2022-10-01,Full Time,89000,6000
50205,Karen Watson,64,Married,Other,2021-07-10,Full Time,75000,8000
50206,Amber Mitchell,37,Divorced,Rent,2015-11-07,Part Time,91000,2000
50207,Luis Anderson,62,Single,Other,2016-07-03,Full Time,94000,10000
50208,John Payne,30,Single,Rent,2022-04-28,Contractual,12000,8000
50209,Joshua Mcneil,52,Single,Rent,2016-05-17,Contractual,36000,4000
50210,Becky Walton,53,Divorced,Other,2018-01-18,Contractual,28000,6000
50211,Michelle Montgomery,42,Single,Rent,2021-03-31,Full Time,88000,10000
50212,Patricia Serrano,47,Single,Own,2022-07-07,Full Time,14000,5000
50213,Heather Wolf,27,Single,Rent,2018-02-18,Full Time,72000,1000
50214,Brent Hunt,38,Married,Other,2016-03-05,Full Time,90000,2000
50215,Julia Graham,46,Single,Other,2017-05-07,Part Time,26000,4000
50216,Cheryl Bell,34,Single,Rent,2017-02-27,Part Time,17000,3000
50217,Michael Mcneil,25,Married,Other,2015-01-02,Full Time,98000,9000
50218,Shannon Odom,33,Single,Other,2015-08-14,Part Time,28000,9000
50219,Lori French,41,Single,Own,2019-12-12,Contractual,70000,9000
50220,Kimberly Sellers,48,Divorced,Rent,2013-07-23,Full Time,89000,8000
50221,April Stewart,30,Married,Own,2016-03-24,Full Time,15000,6000
50222,Christine Barton,38,Married,Own,2014-10-05,Part Time,100000,2000
50223,Edward Acosta,63,Single,Other,2018-04-08,Full Time,59000,6000
50224,Megan Richardson,21,Married,Own,2018-11-20,Full Time,94000,5000
50225,Lauren Dalton,56,Single,Own,2021-01-30,Part Time,55000,1000
50226,Pamela Collins,49,Single,Rent,2020-02-05,Full Time,23000,5000
50227,Kimberly Arnold,44,Married,Rent,2013-08-28,Contractual,59000,8000
50228,Matthew Ellis,29,Married,Rent,2019-06-14,Part Time,16000,1000
50229,Mark Shaffer,28,Married,Other,2021-07-06,Full Time,71000,3000
50230,David Hernandez,51,Divorced,Rent,2021-07-31,Part Time,56000,10000
50231,Steven Huffman,31,Divorced,Own,2013-03-10,Contractual,95000,1000
50232,James Clark Jr.,55,Divorced,Own,2017-05-04,Full Time,55000,5000
50233,Sarah Jordan,43,Single,Rent,2017-06-12,Part Time,56000,7000
50234,Shannon Gonzalez,30,Single,Own,2022-02-09,Contractual,72000,1000
50235,Kenneth Matthews,32,Single,Rent,2022-05-15,Full Time,50000,3000
50236,Colton Bell,40,Single,Own,2022-02-12,Full Time,15000,10000
50237,John Morrow,58,Single,Own,2013-04-28,Contractual,100000,8000
50238,Travis Wallace,49,Divorced,Other,2014-07-04,Part Time,40000,5000
50239,Eric Washington,49,Divorced,Rent,2017-06-06,Full Time,62000,2000
50240,Amanda Burton,43,Divorced,Own,2021-10-05,Full Time,87000,7000
50241,George Mcclain,35,Single,Own,2014-06-18,Full Time,87000,5000
50242,Lee Garcia,34,Single,Other,2015-12-09,Full Time,38000,6000
50243,Elizabeth Carlson,39,Married,Other,2013-07-15,Contractual,68000,3000
50244,Kimberly Collins,58,Divorced,Own,2016-06-02,Full Time,26000,9000
50245,Brian Jones,21,Divorced,Other,2018-02-15,Full Time,57000,7000
50246,Cindy Gates,54,Divorced,Rent,2022-07-22,Full Time,74000,3000
50247,Sylvia Curtis,24,Married,Own,2017-12-12,Full Time,87000,2000
50248,Patrick Williams,35,Single,Rent,2013-05-23,Full Time,25000,2000
50249,Suzanne Keith,64,Single,Other,2018-09-01,Full Time,11000,1000
50250,Sara Mccarty,26,Divorced,Own,2018-07-27,Full Time,35000,7000
50251,Lisa Brown,46,Single,Own,2018-05-30,Full Time,53000,5000
50252,Jennifer Wade,28,Single,Own,2022-01-07,Part Time,58000,2000
50253,Jennifer Lewis,41,Married,Rent,2020-12-01,Full Time,18000,5000
50254,Allen Mack,51,Divorced,Other,2014-11-21,Full Time,31000,7000
50255,Robert Doyle,53,Divorced,Own,2021-09-01,Part Time,78000,6000
50256,Megan Lynn,39,Divorced,Own,2016-03-02,Full Time,24000,7000
50257,Travis Burton,48,Single,Rent,2014-12-18,Part Time,64000,6000
50258,Lori Boyd,63,Single,Own,2013-08-28,Full Time,81000,6000
50259,Juan Payne,24,Married,Other,2016-08-20,Full Time,60000,8000
50260,Debbie Miller,63,Divorced,Rent,2014-01-28,Full Time,47000,4000
50261,Kathleen Solis,49,Divorced,Own,2018-04-27,Part Time,15000,7000
50262,Ann Black,20,Single,Own,2020-10-01,Part Time,53000,10000
50263,Sean Cook,47,Single,Rent,2018-05-28,Contractual,92000,8000
50264,Timothy Flores,37,Single,Rent,2018-04-24,Full Time,90000,1000
50265,Martin Sandoval,42,Single,Rent,2022-01-27,Part Time,85000,1000
50266,Whitney Parker,42,Single,Rent,2018-08-07,Contractual,52000,3000
50267,Bryan Watson,34,Single,Rent,2017-04-09,Part Time,10000,4000
50268,Scott Carey MD,53,Single,Rent,2013-09-19,Contractual,50000,7000
50269,April Mcdaniel,37,Single,Own,2014-01-27,Part Time,11000,7000
50270,Clifford Zavala,43,Married,Rent,2020-12-22,Full Time,26000,1000
50271,Tiffany Jackson,63,Single,Rent,2013-06-19,Part Time,48000,1000
50272,Dr. Sydney Huynh,61,Married,Rent,2014-12-09,Part Time,36000,8000
50273,Elizabeth Sullivan,39,Divorced,Rent,2021-04-01,Full Time,33000,7000
50274,Donna Webster,39,Married,Own,2015-03-16,Part Time,58000,10000
50275,Kerri Howard,47,Married,Rent,2013-01-02,Full Time,56000,9000
50276,Amanda Lee,24,Single,Own,2022-01-01,Part Time,36000,10000
50277,Sandy Ellis,42,Married,Other,2019-04-05,Full Time,31000,6000
50278,Karen Norman,51,Divorced,Other,2013-05-12,Contractual,67000,3000
50279,Paul Larson,49,Divorced,Other,2014-03-28,Contractual,58000,3000
50280,Shane Reynolds,32,Divorced,Own,2022-03-21,Full Time,98000,3000
50281,Fernando Powell,21,Divorced,Other,2022-03-19,Part Time,68000,2000
50282,Joshua Henderson,40,Married,Other,2022-03-13,Part Time,62000,9000
50283,Cody Sullivan,18,Single,Own,2012-12-18,Contractual,35000,6000
50284,Victoria Parker,59,Single,Rent,2021-06-26,Full Time,61000,6000
50285,Rachel Wolfe,25,Married,Rent,2013-12-21,Full Time,86000,9000
50286,Kayla Holmes,51,Married,Other,2015-09-29,Full Time,80000,4000
50287,Alexis Davis,29,Divorced,Rent,2016-07-01,Full Time,85000,4000
50288,Meagan Smith,23,Married,Other,2018-01-13,Contractual,72000,3000
50289,Kathy Jones,24,Single,Own,2018-12-13,Full Time,39000,2000
50290,James Atkinson,44,Single,Own,2013-01-27,Part Time,55000,5000
50291,Shawna Davis,19,Single,Own,2017-01-06,Part Time,66000,6000
50292,Mrs. Lisa White,38,Married,Rent,2014-05-02,Full Time,95000,8000
50293,Kelly Scott,45,Single,Rent,2018-01-12,Part Time,92000,6000
50294,Michael Stokes,42,Married,Other,2014-06-16,Full Time,27000,3000
50295,Alexis Cook,25,Divorced,Other,2012-12-17,Full Time,43000,6000
50296,Michael Acosta,38,Married,Rent,2021-06-30,Full Time,76000,10000
50297,Elizabeth Carrillo,31,Married,Rent,2017-09-05,Full Time,52000,8000
50298,Benjamin Rodriguez,46,Divorced,Rent,2019-08-15,Full Time,81000,9000
50299,Stephanie Sanchez,43,Divorced,Own,2014-12-14,Full Time,85000,7000
50300,Crystal Garcia,26,Single,Own,2018-10-16,Contractual,61000,10000
50301,Scott Coleman,18,Single,Other,2019-04-26,Full Time,82000,9000
50302,Jon Arias,45,Single,Rent,2021-07-16,Contractual,94000,8000
50303,Kathleen Johnson,59,Divorced,Other,2018-07-17,Part Time,89000,4000
50304,Michael Smith,35,Married,Other,2014-09-11,Contractual,42000,10000
50305,Tristan James,41,Married,Own,2022-02-27,Part Time,42000,2000
50306,Ann Fitzgerald,56,Single,Other,2021-02-21,Full Time,75000,5000
50307,Barbara Miranda,35,Divorced,Rent,2016-07-03,Full Time,14000,5000
50308,Bruce Norris,25,Single,Own,2020-07-14,Full Time,40000,8000
50309,Jessica Hughes,41,Married,Other,2016-03-10,Part Time,16000,8000
50310,Jodi Livingston,56,Married,Other,2020-08-11,Contractual,61000,3000
50311,Jose Dunn,35,Single,Other,2015-12-27,Full Time,73000,7000
50312,Margaret Powers,51,Divorced,Own,2015-03-06,Contractual,20000,6000
50313,Heidi Lewis,51,Married,Other,2016-05-25,Part Time,20000,4000
50314,Gabriella Williamson,39,Married,Other,2021-03-03,Part Time,45000,1000
50315,Ronald Oneal,28,Divorced,Other,2013-07-24,Full Time,32000,8000
50316,Michael Silva,46,Single,Rent,2016-09-11,Part Time,43000,5000
50317,Leonard Archer,34,Married,Other,2019-01-30,Full Time,57000,7000
50318,Peter Evans MD,29,Single,Other,2015-05-20,Full Time,26000,10000
50319,Benjamin Miller,61,Divorced,Rent,2017-06-10,Full Time,35000,4000
50320,Robin Kelley,64,Married,Rent,2014-12-22,Contractual,56000,7000
50321,Kerry Solis,36,Single,Own,2014-05-19,Full Time,57000,2000
50322,Mr. Adam Walsh MD,20,Single,Other,2022-06-22,Full Time,73000,8000
50323,Anthony Mendoza,56,Divorced,Rent,2014-03-10,Full Time,25000,2000
50324,Rebekah Ferguson,53,Married,Other,2019-12-16,Contractual,69000,5000
50325,Megan Garcia,20,Single,Own,2016-08-09,Full Time,46000,9000
50326,Matthew Riley,19,Divorced,Own,2021-11-14,Part Time,81000,4000
50327,Shelley Contreras,58,Married,Rent,2017-12-26,Part Time,80000,7000
50328,Nathaniel Escobar,50,Divorced,Rent,2017-10-29,Full Time,68000,8000
50329,Lawrence Roman,62,Single,Other,2014-07-15,Part Time,57000,2000
50330,William Harvey,34,Divorced,Rent,2017-11-22,Part Time,64000,3000
50331,Kimberly Herrera,20,Divorced,Own,2013-03-22,Part Time,19000,3000
50332,Peter Galvan,54,Divorced,Rent,2022-04-21,Full Time,42000,4000
50333,Christine Crawford,62,Single,Rent,2022-11-08,Full Time,85000,9000
50334,David Perez,22,Single,Other,2020-12-27,Part Time,59000,4000
50335,William Lopez,36,Single,Own,2014-08-05,Part Time,65000,8000
50336,William Lewis,44,Divorced,Own,2018-01-17,Part Time,51000,9000
50337,Laurie Harper,28,Single,Own,2017-09-13,Full Time,80000,7000
50338,John Vaughn,30,Single,Other,2017-06-04,Contractual,98000,7000
50339,Karen Richards,44,Single,Rent,2016-10-30,Part Time,36000,3000
50340,Leah Peterson,22,Divorced,Rent,2021-04-19,Part Time,13000,6000
50341,David Davis,31,Single,Own,2013-07-31,Full Time,65000,8000
50342,Susan Butler,58,Divorced,Rent,2016-08-18,Full Time,25000,10000
50343,Natalie Johnson,40,Single,Rent,2021-09-05,Part Time,52000,8000
50344,Casey Jones,50,Divorced,Other,2022-02-17,Full Time,100000,3000
50345,Barbara Murphy,36,Divorced,Own,2013-07-01,Contractual,12000,3000
50346,Shelia Johnson,57,Married,Rent,2014-11-26,Part Time,21000,1000
50347,Jeremy Thomas,58,Single,Rent,2013-03-26,Full Time,26000,9000
50348,Keith Jenkins,61,Married,Other,2015-12-12,Full Time,19000,8000
50349,Edward Grant,21,Single,Rent,2021-02-20,Full Time,37000,4000
50350,Erin Petty,57,Married,Rent,2021-11-03,Full Time,41000,5000
50351,William Copeland,53,Divorced,Own,2014-11-14,Full Time,68000,9000
50352,Amanda Schultz,40,Married,Other,2014-07-29,Full Time,64000,8000
50353,Eric Horton,41,Married,Own,2017-10-26,Full Time,21000,6000
50354,Jonathan Hall,33,Single,Rent,2015-04-08,Contractual,88000,9000
50355,Ronald Johnson,18,Divorced,Rent,2022-05-12,Full Time,61000,7000
50356,Raymond Richardson,21,Divorced,Own,2015-12-19,Contractual,51000,9000
50357,Pamela Vazquez,58,Single,Rent,2021-07-31,Contractual,15000,6000
50358,Dan Ramos,27,Divorced,Rent,2022-02-02,Contractual,82000,9000
50359,Brad Rodriguez,38,Single,Other,2015-10-30,Part Time,25000,9000
50360,Barbara Delgado,41,Single,Rent,2015-04-16,Full Time,40000,3000
50361,Jasmine Atkinson,39,Married,Other,2017-04-16,Contractual,12000,9000
50362,Taylor Norman,48,Married,Own,2018-12-01,Full Time,78000,6000
50363,Lindsey Obrien,45,Married,Rent,2022-07-27,Part Time,10000,5000
50364,Mathew Smith,43,Divorced,Other,2021-02-03,Full Time,96000,1000
50365,Anthony Cantrell,21,Single,Own,2021-12-11,Full Time,67000,9000
50366,Joshua Stanley,18,Single,Other,2019-12-30,Full Time,45000,8000
50367,Ryan Schmidt,33,Divorced,Rent,2014-11-20,Full Time,78000,2000
50368,Zachary Alvarado,37,Divorced,Other,2012-12-13,Contractual,96000,5000
50369,Rachel Rivera,36,Divorced,Rent,2021-05-03,Part Time,48000,9000
50370,Linda Nelson,55,Divorced,Rent,2015-12-10,Full Time,65000,1000
50371,Paul Bryant,48,Married,Other,2019-06-26,Contractual,48000,5000
50372,Leonard Allen,18,Divorced,Other,2017-03-11,Full Time,40000,8000
50373,Amy Luna,28,Single,Other,2015-07-06,Full Time,18000,2000
50374,William Whitney,34,Divorced,Rent,2014-01-15,Full Time,10000,10000
50375,Logan Mckay,56,Divorced,Other,2020-11-07,Full Time,51000,6000
50376,Mrs. Tanya Holden,44,Single,Other,2017-03-28,Full Time,40000,9000
50377,Sarah Lewis,63,Divorced,Own,2019-08-19,Full Time,63000,9000
50378,Tamara Blackwell,23,Divorced,Rent,2014-09-09,Part Time,97000,4000
50379,Renee Cox,39,Married,Own,2021-06-15,Full Time,85000,4000
50380,Tammy Reed,48,Divorced,Other,2017-04-09,Part Time,62000,9000
50381,Ann Webb,25,Married,Other,2017-12-15,Full Time,45000,3000
50382,Gregory Black,55,Married,Other,2017-06-08,Contractual,74000,9000
50383,Eric Wheeler,32,Divorced,Rent,2013-04-15,Full Time,64000,2000
50384,Dennis Duarte,45,Divorced,Other,2022-09-23,Full Time,75000,2000
50385,Kathy Mendez,38,Divorced,Own,2016-02-28,Part Time,47000,10000
50386,Christopher Glover,27,Single,Rent,2013-06-08,Part Time,44000,2000
50387,Geoffrey Edwards,31,Single,Rent,2014-06-25,Full Time,45000,8000
50388,Eric Greene,22,Married,Other,2015-02-02,Part Time,76000,3000
50389,Donald Yu,26,Married,Own,2017-03-25,Full Time,36000,9000
50390,Nancy Soto,21,Divorced,Own,2019-11-19,Part Time,73000,7000
50391,Stephen Sanchez,22,Single,Own,2018-08-24,Full Time,97000,10000
50392,Kyle Chavez,19,Married,Other,2019-06-18,Full Time,22000,7000
50393,Caitlin Stone,20,Married,Other,2022-10-08,Full Time,66000,1000
50394,John Vasquez,27,Married,Rent,2017-08-09,Part Time,41000,7000
50395,Jennifer Willis,24,Divorced,Rent,2019-07-06,Full Time,26000,8000
50396,Jillian Mcdaniel,48,Single,Own,2015-01-02,Full Time,54000,4000
50397,Michael Willis,34,Married,Rent,2017-10-01,Part Time,34000,5000
50398,Sarah Valentine,22,Married,Rent,2015-08-15,Contractual,18000,7000
50399,Katelyn Kelly,56,Single,Other,2021-12-21,Contractual,41000,8000
50400,Sharon Lyons,50,Divorced,Own,2018-06-25,Full Time,30000,7000
50401,Noah Holt,47,Single,Own,2013-05-24,Full Time,19000,4000
50402,Wendy Watson,23,Single,Other,2015-06-21,Full Time,37000,10000
50403,Craig Jones,27,Married,Other,2022-05-13,Full Time,93000,1000
50404,Martha Weiss,24,Married,Own,2013-04-08,Contractual,59000,5000
50405,Anthony Ray,54,Single,Own,2019-02-15,Part Time,11000,5000
50406,Mary Haney,48,Single,Other,2015-12-11,Part Time,19000,5000
50407,Cristian Johnson,40,Single,Own,2016-12-30,Full Time,88000,7000
50408,Antonio Smith,64,Divorced,Other,2019-02-05,Full Time,42000,3000
50409,Cory Mitchell,47,Single,Own,2013-09-18,Full Time,57000,9000
50410,Kelsey Olson,45,Married,Other,2015-08-31,Full Time,79000,5000
50411,Kyle Gregory,60,Married,Own,2016-03-29,Part Time,75000,7000
50412,Barbara Ortega,42,Married,Rent,2019-08-10,Part Time,71000,5000
50413,Anthony Thomas,40,Married,Rent,2015-02-19,Part Time,94000,9000
50414,Maria Leonard,61,Single,Own,2017-05-17,Full Time,70000,9000
50415,Brittany Pope,35,Divorced,Rent,2018-11-27,Full Time,51000,2000
50416,Jeffery Hernandez,56,Divorced,Other,2016-06-05,Part Time,49000,8000
50417,Jose Martinez,41,Single,Rent,2015-03-08,Part Time,20000,5000
50418,Jessica White,42,Single,Own,2013-08-09,Full Time,32000,9000
50419,Stephanie Alvarez,64,Married,Rent,2020-12-15,Contractual,75000,6000
50420,Brandon Johnson,64,Single,Rent,2018-12-22,Part Time,59000,9000
50421,Ricky Kelly,61,Married,Own,2017-04-29,Full Time,38000,10000
50422,Allison Bennett,30,Single,Other,2022-04-12,Part Time,52000,4000
50423,Kelly Gonzalez,45,Married,Other,2019-03-03,Part Time,37000,4000
50424,Samantha Hicks,26,Single,Own,2017-11-29,Full Time,96000,5000
50425,Mitchell Herrera,40,Married,Rent,2017-10-24,Contractual,39000,9000
50426,Michelle Dunn,37,Divorced,Other,2017-06-10,Full Time,89000,4000
50427,Derrick Taylor,40,Single,Own,2022-01-22,Full Time,61000,9000
50428,Dr. Eileen Martin,40,Married,Other,2019-03-22,Contractual,25000,3000
50429,William Daniel,33,Single,Own,2022-10-22,Full Time,47000,5000
50430,Christopher Cooley,34,Single,Rent,2016-07-22,Full Time,33000,3000
50431,Gail Hill,18,Divorced,Other,2017-04-07,Part Time,96000,10000
50432,Tyler Miller,64,Married,Rent,2013-01-26,Full Time,28000,4000
50433,Dana Page,50,Divorced,Rent,2016-11-06,Full Time,26000,4000
50434,Jonathan Barton,58,Married,Own,2013-07-21,Part Time,16000,4000
50435,Scott Bray,57,Single,Rent,2020-03-03,Full Time,98000,9000
50436,Jenna Porter,36,Divorced,Other,2013-08-26,Full Time,45000,6000
50437,Jennifer Carter,45,Married,Rent,2019-11-08,Contractual,90000,10000
50438,Joseph Benson,44,Married,Rent,2021-12-21,Contractual,28000,10000
50439,Lacey Lucero,60,Married,Other,2020-08-24,Part Time,46000,4000
50440,Juan Summers,33,Single,Other,2013-09-21,Full Time,53000,2000
50441,Brittany Fernandez,50,Married,Other,2020-06-02,Full Time,57000,8000
50442,Tracey Little,40,Married,Rent,2015-06-06,Part Time,25000,6000
50443,Rachel Sparks,48,Divorced,Own,2017-08-21,Part Time,64000,10000
50444,Shelly Griffin,37,Single,Own,2015-11-17,Contractual,50000,4000
50445,Ryan Rowe,61,Married,Other,2015-11-02,Part Time,65000,9000
50446,Robert Koch,21,Single,Own,2017-05-03,Full Time,68000,7000
50447,Barbara Roberts,24,Married,Other,2015-04-09,Contractual,62000,3000
50448,Amanda Carter,48,Married,Other,2017-01-14,Full Time,66000,10000
50449,Taylor Thompson,30,Divorced,Own,2016-01-20,Full Time,15000,6000
50450,Jacob Ellis,56,Married,Own,2013-12-20,Contractual,63000,9000
50451,Luke Reilly,53,Divorced,Rent,2018-01-13,Contractual,46000,1000
50452,Jeffrey Salinas,49,Divorced,Other,2013-06-18,Full Time,78000,3000
50453,Brandon Jones,29,Single,Other,2013-06-08,Full Time,68000,1000
50454,Victoria Mclaughlin,22,Divorced,Rent,2016-12-12,Full Time,11000,9000
50455,Ethan Hammond,52,Single,Other,2022-10-16,Contractual,93000,3000
50456,Edwin Hall,38,Married,Own,2016-07-09,Contractual,42000,3000
50457,Timothy Little,45,Married,Other,2017-08-15,Full Time,73000,2000
50458,Darrell Hancock,24,Divorced,Rent,2014-03-23,Part Time,38000,10000
50459,Duane Anderson,18,Divorced,Other,2013-07-28,Full Time,42000,9000
50460,Caleb Mcdaniel,54,Married,Other,2013-04-06,Full Time,93000,6000
50461,Anthony Valencia,45,Divorced,Rent,2017-06-21,Contractual,97000,5000
50462,Joseph Bradley,62,Single,Rent,2020-09-10,Full Time,76000,3000
50463,Carolyn Parks,23,Single,Rent,2020-07-02,Contractual,58000,7000
50464,Christopher Johnson,41,Married,Rent,2022-03-29,Full Time,32000,7000
50465,Melissa Lopez,37,Married,Other,2013-08-03,Part Time,13000,8000
50466,Alan Savage,25,Married,Rent,2013-11-21,Contractual,51000,1000
50467,Seth Ellison,19,Married,Other,2013-12-20,Full Time,16000,8000
50468,Elaine Peters,50,Married,Own,2014-10-30,Contractual,65000,10000
50469,Jamie Olsen,60,Married,Rent,2016-10-04,Part Time,52000,6000
50470,Joseph Mathis,62,Married,Rent,2020-09-07,Full Time,48000,1000
50471,Christopher Horton,24,Married,Rent,2022-02-03,Full Time,91000,3000
50472,James Carr,29,Divorced,Rent,2013-02-18,Full Time,82000,4000
50473,Morgan Frank,37,Divorced,Own,2017-09-25,Full Time,63000,2000
50474,Jordan Walker,37,Married,Own,2014-12-29,Full Time,96000,8000
50475,Adam Berry,36,Single,Rent,2021-07-25,Full Time,77000,4000
50476,Roy White MD,41,Single,Own,2017-07-20,Full Time,77000,5000
50477,Cindy Mcfarland,32,Divorced,Other,2022-09-01,Contractual,29000,10000
50478,Ariana Jones,51,Single,Rent,2012-12-01,Full Time,67000,5000
50479,Michael White,57,Divorced,Other,2014-07-10,Full Time,95000,8000
50480,Calvin Johnson,48,Divorced,Rent,2021-03-08,Contractual,27000,5000
